seqno,type,city,countycode,name,address,number,localcallservice
702,連鎖型綠色商店,新北市,65000,7-11樹保門市,238新北市樹林區保安街二段357號,F001074,02-27478711#3961
703,連鎖型綠色商店,新北市,65000,7-11樹英門市,238新北市樹林區大同里中華路120號,F001190,02-27478711#3961
704,連鎖型綠色商店,新北市,65000,7-11樹復門市,238新北市樹林區復興路340號,F001374,02-27478711#3961
705,連鎖型綠色商店,新北市,65000,7-11樹園門市,238新北市樹林區佳園路一段52號1樓,F000997,02-27478711#3961
706,連鎖型綠色商店,新北市,65000,7-11樹新門市,238新北市樹林區樹新路245號,F001358,02-27478711#3961
707,連鎖型綠色商店,新北市,65000,7-11樹樺門市,238新北市樹林區中華路341之5.341之6號一樓,F001272,02-27478711#3961
708,連鎖型綠色商店,新北市,65000,7-11樹龍門市,238新北市樹林區中正路222號1樓,F001313,02-27478711#3961
709,連鎖型綠色商店,新北市,65000,7-11橋東門市,221新北市汐止區建成路30號,F001605,02-27478711#3961
710,連鎖型綠色商店,新北市,65000,7-11縣政府門市,220新北市板橋區中山路一段161號B1,F001655,02-27478711#3961
711,連鎖型綠色商店,新北市,65000,7-11縣道門市,220新北市板橋區觀光街92巷2號,F001005,02-27478711#3961
712,連鎖型綠色商店,新北市,65000,7-11興光門市,241新北市三重區大同南路220號,F001122,02-27478711#3961
713,連鎖型綠色商店,新北市,65000,7-11興和門市,235新北市中和區秀景里自立路193號,F000545,02-27478711#3961
714,連鎖型綠色商店,新北市,65000,7-11興林門市,244新北市林口區南勢村南勢街280號,F001388,02-27478711#3961
715,連鎖型綠色商店,新北市,65000,7-11興板門市,220新北市板橋區德興街22、24號,F001660,02-27478711#3961
716,連鎖型綠色商店,新北市,65000,7-11興洲門市,242新北市新莊區新泰路472號1樓,F001085,02-27478711#3961
717,連鎖型綠色商店,新北市,65000,7-11興都門市,244新北市林口區文化二路一段378號1樓之一.二.三,F001623,02-27478711#3961
718,連鎖型綠色商店,新北市,65000,7-11興頂門市,241新北市三重區中興北街177號,F001393,02-27478711#3961
719,連鎖型綠色商店,新北市,65000,7-11興園門市,241新北市三重區重陽路一段122號,F001303,02-27478711#3961
720,連鎖型綠色商店,新北市,65000,7-11興榮門市,235新北市中和區福南里21鄰興南路二段90號1樓,F001600,02-27478711#3961
721,連鎖型綠色商店,新北市,65000,7-11豫溪門市,234新北市永和區中正路704.706.708號,F001271,02-27478711#3961
722,連鎖型綠色商店,新北市,65000,7-11錠富門市,223新北市石碇區隆盛村雙溪58號,F001493,02-27478711#3961
723,連鎖型綠色商店,新北市,65000,7-11錦盛門市,235新北市中和區錦盛里圓通路335巷三弄21號,F001048,02-27478711#3961
724,連鎖型綠色商店,新北市,65000,7-11錦興門市,242新北市新莊區思源路181號,F001232,02-27478711#3961
725,連鎖型綠色商店,新北市,65000,7-11頭前門市,242新北市新莊區化成路429-4號,F001010,02-27478711#3961
726,連鎖型綠色商店,新北市,65000,7-11館東門市,220新北市板橋區館前東路17號,F001620,02-27478711#3961
727,連鎖型綠色商店,新北市,65000,7-11館慶門市,220新北市板橋區館前東路26號,F001622,02-27478711#3961
728,連鎖型綠色商店,新北市,65000,7-11龍五門市,248新北市五股區凌雲路一段136號,F000969,02-27478711#3961
729,連鎖型綠色商店,新北市,65000,7-11龍安門市,242新北市新莊區龍安路256號,F001573,02-27478711#3961
730,連鎖型綠色商店,新北市,65000,7-11龍馬門市,234新北市永和區文化路188號,F001566,02-27478711#3961
731,連鎖型綠色商店,新北市,65000,7-11龍翠門市,220新北市板橋區雙十路二段138-1之2號,F001463,02-27478711#3961
732,連鎖型綠色商店,新北市,65000,7-11龍興門市,238新北市樹林區三興里龍興街33號,F001113,02-27478711#3961
733,連鎖型綠色商店,新北市,65000,7-11龍濱門市,241新北市三重區河邊北街100巷32號.,F000920,02-27478711#3961
734,連鎖型綠色商店,新北市,65000,7-11濬家門市,236新北市土城區廣明街2號,F001118,02-27478711#3961
735,連鎖型綠色商店,新北市,65000,7-11環冠門市,235新北市中和區中山路3段122號B2,F001527,02-27478711#3961
736,連鎖型綠色商店,新北市,65000,7-11環德門市,241新北市三重區福德南路46.48號,F001191,02-27478711#3961
737,連鎖型綠色商店,新北市,65000,7-11禧緻門市,235新北市中和區華新街156號,F001283,02-27478711#3961
738,連鎖型綠色商店,新北市,65000,7-11聯合報門市,221新北市汐止區大同路一段369號1樓,F001450,02-27478711#3961
739,連鎖型綠色商店,新北市,65000,7-11邁群門市,234新北市永和區民生路42號,F001551,02-27478711#3961
740,連鎖型綠色商店,新北市,65000,7-11霞關門市,251新北市淡水區淡金路59-61號B1,F001282,02-27478711#3961
741,連鎖型綠色商店,新北市,65000,7-11鴻成門市,236新北市土城區埤林里學府路一段34號,F000557,02-27478711#3961
742,連鎖型綠色商店,新北市,65000,7-11鴻府門市,220新北市板橋區挹秀里府中路53號,F001212,02-27478711#3961
743,連鎖型綠色商店,新北市,65000,7-11鴻陞門市,235新北市中和區建八路28號,F001194,02-27478711#3961
744,連鎖型綠色商店,新北市,65000,7-11糧驛門市,220新北市板橋區德翠里龍泉街93號,F001459,02-27478711#3961
745,連鎖型綠色商店,新北市,65000,7-11舊社門市,220新北市板橋區中山路2段412號,F001297,02-27478711#3961
746,連鎖型綠色商店,新北市,65000,7-11藍山門市,235新北市中和區南山路41號.37巷2號,F001042,02-27478711#3961
747,連鎖型綠色商店,新北市,65000,7-11豐成門市,220新北市板橋區三民路1段31巷89弄18、20號,F001130,02-27478711#3961
748,連鎖型綠色商店,新北市,65000,7-11豐康門市,237新北市三峽區成福路241號,F001458,02-27478711#3961
749,連鎖型綠色商店,新北市,65000,7-11鎮板橋門市,220新北市板橋區信義路28號,F000993,02-27478711#3961
750,連鎖型綠色商店,新北市,65000,7-11鎮鑫門市,231新北市新店區中興路1段289號,F000930,02-27478711#3961
751,連鎖型綠色商店,新北市,65000,7-11雙建門市,231新北市新店區二十張路62號,F000581,02-27478711#3961
752,連鎖型綠色商店,新北市,65000,7-11雙泰門市,242新北市新莊區新泰路330號,F001447,02-27478711#3961
753,連鎖型綠色商店,新北市,65000,7-11雙祥門市,227新北市雙溪區雙溪村太平路65.67號,F001075,02-27478711#3961
754,連鎖型綠色商店,新北市,65000,7-11雙華門市,247新北市蘆洲區中華街8號,F001299,02-27478711#3961
755,連鎖型綠色商店,新北市,65000,7-11雙源門市,220新北市板橋區雙十路二段47巷30、32號,F001606,02-27478711#3961
756,連鎖型綠色商店,新北市,65000,7-11雙溪門市,227新北市雙溪區自強路7號,F001072,02-27478711#3961
757,連鎖型綠色商店,新北市,65000,7-11雙鳳門市,242新北市新莊區雙鳳路114號1樓,F001405,02-27478711#3961
758,連鎖型綠色商店,新北市,65000,7-11雙鑫門市,231新北市新店區北新路二段169號,F001590,02-27478711#3961
759,連鎖型綠色商店,新北市,65000,7-11馥都門市,220新北市板橋區中山路二段399.401號,F001208,02-27478711#3961
760,連鎖型綠色商店,新北市,65000,7-11鯊魚門市,251新北市淡水區沙崙路214號,F000965,02-27478711#3961
761,連鎖型綠色商店,新北市,65000,7-11懷民門市,220新北市板橋區民治街111號,F001111,02-27478711#3961
762,連鎖型綠色商店,新北市,65000,7-11懷翠門市,220新北市板橋區懷德街181巷23號,F001398,02-27478711#3961
763,連鎖型綠色商店,新北市,65000,7-11懷德門市,220新北市板橋區懷德街55.57號,F000553,02-27478711#3961
764,連鎖型綠色商店,新北市,65000,7-11藝高門市,242新北市新莊區中平路357號,F001059,02-27478711#3961
765,連鎖型綠色商店,新北市,65000,7-11藝寶門市,242新北市新莊區立信三街8號,F001647,02-27478711#3961
766,連鎖型綠色商店,新北市,65000,7-11麗池門市,244新北市林口區文化二路2段120號,F001008,02-27478711#3961
767,連鎖型綠色商店,新北市,65000,7-11麗金門市,234新北市永和區成功路一段91號,F001351,02-27478711#3961
768,連鎖型綠色商店,新北市,65000,7-11麗園門市,244新北市林口區文化一路一段118號,F001585,02-27478711#3961
769,連鎖型綠色商店,新北市,65000,7-11麗興門市,244新北市林口區麗園一街11巷1號1樓之2,F000950,02-27478711#3961
770,連鎖型綠色商店,新北市,65000,7-11寶中門市,231新北市新店區寶慶街66號,F001368,02-27478711#3961
771,連鎖型綠色商店,新北市,65000,7-11寶新門市,231新北市新店區北新路二段57號,F001499,02-27478711#3961
772,連鎖型綠色商店,新北市,65000,7-11耀心門市,220新北市板橋區中山路一段50巷11號,F001207,02-27478711#3961
773,連鎖型綠色商店,新北市,65000,7-11蘆三門市,247新北市蘆洲區三民路28號,F001514,02-27478711#3961
774,連鎖型綠色商店,新北市,65000,7-11蘆正門市,247新北市蘆洲區中正路261號,F001530,02-27478711#3961
775,連鎖型綠色商店,新北市,65000,7-11蘆永門市,247新北市蘆洲區永安南路二段18號,F001658,02-27478711#3961
776,連鎖型綠色商店,新北市,65000,7-11蘆安門市,247新北市蘆洲區長安街11號,F001449,02-27478711#3961
777,連鎖型綠色商店,新北市,65000,7-11蘆荻門市,247新北市蘆洲區永康街1巷37號,F000958,02-27478711#3961
778,連鎖型綠色商店,新北市,65000,7-11蘆揚門市,247新北市蘆洲區民生街30號,F001417,02-27478711#3961
779,連鎖型綠色商店,新北市,65000,7-11蘆華門市,247新北市蘆洲區長安街205號,F001465,02-27478711#3961
780,連鎖型綠色商店,新北市,65000,7-11蘆樂門市,247新北市蘆洲區長樂路55號1樓,F001386,02-27478711#3961
781,連鎖型綠色商店,新北市,65000,7-11蘆讚門市,247新北市蘆洲區中山二路184號,F001369,02-27478711#3961
782,連鎖型綠色商店,新北市,65000,7-11議會門市,220新北市板橋區莊敬路60號,F000549,02-27478711#3961
783,連鎖型綠色商店,新北市,65000,7-11儷新門市,242新北市新莊區新樹路451號,F001162,02-27478711#3961
784,連鎖型綠色商店,新北市,65000,7-11鶯育門市,239新北市鶯歌區南雅路35號,F001327,02-27478711#3961
785,連鎖型綠色商店,新北市,65000,7-11鶯桃門市,239新北市鶯歌區鶯桃路二段7號,F001540,02-27478711#3961
786,連鎖型綠色商店,新北市,65000,7-11鶯瓷門市,239新北市鶯歌區尖山埔路100.102號,F001559,02-27478711#3961
787,連鎖型綠色商店,新北市,65000,7-11鶯歌門市,239新北市鶯歌區國慶街139號,F001124,02-27478711#3961
788,連鎖型綠色商店,新北市,65000,7-11鷺江門市,247新北市蘆洲區長榮路679號1樓,F001051,02-27478711#3961
789,連鎖型綠色商店,新北市,65000,7-11鑫城門市,236新北市土城區中華路1段94號,F001071,02-27478711#3961
790,連鎖型綠色商店,新北市,65000,7-11鑫庫門市,222新北市深坑區北深路一段118.120號,F001454,02-27478711#3961
791,連鎖型綠色商店,新北市,65000,7-11鑫強門市,241新北市三重區自強路三段30.32號,F001335,02-27478711#3961
792,連鎖型綠色商店,新北市,65000,7-11鑫權門市,231新北市新店區民權路125號,F000990,02-27478711#3961
793,連鎖型綠色商店,新北市,65000,7-11鑫鑫門市,251新北市淡水區水源街2段76號,F001185,02-27478711#3961
794,連鎖型綠色商店,新北市,65000,7-11觀林門市,244新北市林口區林口路78.80號,F001469,02-27478711#3961
795,連鎖型綠色商店,新北市,65000,7-11觀泰門市,220新北市板橋區大觀路2段174巷166弄2.4號,F001588,02-27478711#3961
796,連鎖型綠色商店,新北市,65000,7-11觀海門市,249新北市八里區龍米路一段140號,F001239,02-27478711#3961
797,連鎖型綠色商店,新北市,65000,7-11觀景門市,249新北市八里區觀海大道61.63號,F001322,02-27478711#3961
798,連鎖型綠色商店,新北市,65000,7-11觀龍門市,220新北市板橋區龍興街24號,F000924,02-27478711#3961
799,連鎖型綠色商店,新北市,65000,一俐車業有限公司,235新北市中和區景平路670號,F002054,22405252
800,連鎖型綠色商店,新北市,65000,一楓車業有限公司,234新北市永和區林森路48巷2號,F002095,29239582
801,連鎖型綠色商店,新北市,65000,力昌機車行,235新北市中和區民德路236號,F002129,29531099
802,連鎖型綠色商店,新北市,65000,力溢車業有限公司,236新北市土城區中央路一段302號,F002157,22616577
803,連鎖型綠色商店,新北市,65000,久川車業有限公司,235新北市中和區安樂路68號,F002070,29428322
804,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_三重正義門市,241新北市三重區正義北路150號,F001972,02-29836377
805,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_三峽門市,237新北市三峽區文化路48號,F001959,02-26711210
806,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_土城中央門市,236新北市土城區中央路二段186號,F001974,02-22602344
807,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_中和雙和門市,235新北市中和區中和路176號,F002328,02-22451320
808,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_永和中山門市,234新北市永和區中山路一段65號,F001954,02-29213392
809,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_永和中正門市,234新北市永和區中正路306號,F001981,0930255170
810,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_汐止大同門市,221新北市汐止區大同路二段497號,F001977,02-26412423
811,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_汐止福德門市,221新北市汐止區福德一路249號,F001975,02-86934966
812,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_板橋中正門市,220新北市板橋區中正路162號,F001958,02-22710873
813,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_板橋國慶門市,220新北市板橋區國慶路143號,F001979,02-29512903
814,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_泰山門市,243新北市泰山區明志路二段59號,F001960,02-29098442
815,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_新店中正門市,231新北市新店區中正路309號,F001971,02-29154814
816,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_新莊新泰門市,242新北市新莊區新泰路303號,F001973,02-29938989
817,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_新莊鴻金寶門市,242新北市新莊區富國路188號,F001956,02-22067657
818,連鎖型綠色商店,新北市,65000,大同綜合訊電股份有限公司-大同3C_樹林門市,238新北市樹林區鎮前街32號,F001970,02-26812538
